transaction_id,session_id,user_id,timestamp,amount,recipient_id,recipient_is_new,hour_of_day,day_of_week
T121909,S121909,U100600,2026-08-04 12:11:23.802646,24308.119085804236,R243831,False,12,1
T121910,S121910,U100600,2026-08-06 07:58:11.187170,25852.07778499491,R418167,False,7,3
T121911,S121911,U100600,2026-08-13 06:07:22.957454,15486.385049576544,R456438,True,6,3
T121912,S121912,U100600,2026-08-15 01:19:27.157829,15238.80848143574,R814234,True,1,5
T121913,S121913,U100600,2026-08-17 03:13:52.242468,24100.481176666995,R418167,False,3,0
T121914,S121914,U100600,2026-08-17 06:19:23.917444,39389.64217740485,R243831,False,6,0
T121915,S121915,U100600,2026-08-18 17:46:18.275386,37787.62977766604,R243831,False,17,1
T121916,S121916,U100600,2026-08-18 23:26:11.539789,10912.950384300118,R201231,True,23,1
T121917,S121917,U100600,2026-08-20 00:21:28.316755,16632.245081681398,R418167,False,0,3
T121918,S121918,U100600,2026-08-20 02:05:22.902662,37904.28096692979,R418167,False,2,3
T121919,S121919,U100600,2026-08-20 08:26:13.147091,20966.895874392943,R243831,False,8,3
T121920,S121920,U100600,2026-08-27 01:48:05.877830,10125.593179352893,R418167,False,1,3
T121921,S121921,U100600,2026-08-27 04:18:51.595687,19560.19227317105,R418167,False,4,3
T121922,S121922,U100600,2026-08-29 22:58:54.988227,11644.37795257002,R418167,False,22,5
T121923,S121923,U100600,2026-08-30 04:20:09.232164,34035.223252625605,R418167,False,4,6
T121924,S121924,U100601,2026-06-03 14:43:00.004296,27748.0010536723,R783393,False,14,2
T121925,S121925,U100601,2026-06-05 16:06:38.553706,14044.76943334284,R651940,False,16,4
T121926,S121926,U100601,2026-06-07 02:31:18.311224,8113.614970369712,R651940,False,2,6
T121927,S121927,U100601,2026-06-08 03:03:28.097060,19698.201942150245,R185216,False,3,0
T121928,S121928,U100601,2026-06-08 13:16:51.492030,19018.31249677492,R651940,False,13,0
T121929,S121929,U100601,2026-06-10 12:23:29.851194,35165.46188482153,R185216,False,12,2
T121930,S121930,U100601,2026-06-13 00:34:57.950623,30509.242069208198,R783393,False,0,5
T121931,S121931,U100601,2026-06-13 18:26:41.511049,35572.49545749034,R651940,False,18,5
T121932,S121932,U100601,2026-06-14 01:54:39.241851,16517.1609719448,R783393,False,1,6
T121933,S121933,U100601,2026-06-14 14:09:31.666418,13456.98097549849,R783393,False,14,6
T121934,S121934,U100601,2026-06-16 05:20:26.268698,31530.43782408878,R185216,False,5,1
T121935,S121935,U100601,2026-06-16 07:50:17.698977,21384.58518438574,R783393,False,7,1
T121936,S121936,U100601,2026-06-16 09:56:00.116180,32609.72438115506,R777800,True,9,1
T121937,S121937,U100601,2026-06-16 20:13:32.430246,15079.91769809955,R185216,False,20,1
T121938,S121938,U100601,2026-06-22 00:59:39.051071,21806.864960889987,R651940,False,0,0
T121939,S121939,U100601,2026-06-22 11:48:20.954657,11190.013568691034,R171344,True,11,0
T121940,S121940,U100601,2026-06-26 02:09:11.887676,16896.447226812525,R783393,False,2,4
T121941,S121941,U100601,2026-06-26 02:42:28.463849,34926.954153445,R651940,False,2,4
T121942,S121942,U100601,2026-06-30 02:53:01.522911,21511.113628082243,R185216,False,2,1
T121943,S121943,U100601,2026-07-03 11:28:06.794955,14667.056676990196,R783393,False,11,4
T121944,S121944,U100601,2026-07-05 06:49:59.351432,17280.068018299993,R185216,False,6,6
T121945,S121945,U100601,2026-07-07 08:40:17.383921,19810.643999178385,R185216,False,8,1
T121946,S121946,U100601,2026-07-08 10:19:38.295569,14354.949716157342,R185216,False,10,2
T121947,S121947,U100601,2026-07-10 05:25:35.965382,33875.65487204852,R941507,True,5,4
T121948,S121948,U100601,2026-07-11 04:07:22.209894,16095.125293542935,R651940,False,4,5
T121949,S121949,U100601,2026-07-11 19:56:54.980715,16533.69454569877,R185216,False,19,5
T121950,S121950,U100601,2026-07-13 19:19:06.183623,16349.670790296357,R783393,False,19,0
T121951,S121951,U100601,2026-07-24 00:01:11.729204,10357.986496414493,R185216,False,0,4
T121952,S121952,U100601,2026-07-24 00:31:49.310479,24476.345897328723,R783393,False,0,4
T121953,S121953,U100601,2026-07-29 02:43:04.968280,14230.198503909558,R651940,False,2,2
T121954,S121954,U100601,2026-08-03 08:56:11.274204,14737.35866641925,R431704,True,8,0
T121955,S121955,U100601,2026-08-04 21:31:58.338357,16509.368378078754,R651940,False,21,1
T121956,S121956,U100601,2026-08-04 23:12:26.324266,17764.156561408945,R582765,True,23,1
T121957,S121957,U100601,2026-08-05 15:43:07.658550,29449.372715096553,R185216,False,15,2
T121958,S121958,U100601,2026-08-05 17:07:57.477740,15441.954466696214,R185216,False,17,2
T121959,S121959,U100601,2026-08-07 07:50:52.461761,20808.82903358056,R783393,False,7,4
T121960,S121960,U100601,2026-08-07 10:44:50.206253,18964.029390057825,R651940,False,10,4
T121961,S121961,U100601,2026-08-12 18:07:17.219600,21830.594633695655,R185216,False,18,2
T121962,S121962,U100601,2026-08-14 18:29:44.191376,25342.930042685733,R783393,False,18,4
T121963,S121963,U100601,2026-08-20 07:31:08.982159,23985.68636566111,R651940,False,7,3
T121964,S121964,U100601,2026-08-20 16:15:40.403094,19081.119864002332,R185216,False,16,3
T121965,S121965,U100601,2026-08-20 16:51:18.956000,7135.076715220532,R651940,False,16,3
T121966,S121966,U100601,2026-08-20 21:05:29.066382,9924.123252712128,R574760,True,21,3
T121967,S121967,U100601,2026-08-21 22:35:18.498875,29528.83025212936,R185216,False,22,4
T121968,S121968,U100601,2026-08-23 07:12:19.108369,26967.815835325862,R185216,False,7,6
T121969,S121969,U100602,2026-06-06 01:58:06.763293,2195.2524210196493,R437417,False,1,5
T121970,S121970,U100602,2026-06-07 22:36:13.324469,1297.453309968961,R698617,False,22,6
T121971,S121971,U100602,2026-06-09 02:44:00.095321,1650.527534455881,R437417,False,2,1
T121972,S121972,U100602,2026-06-09 18:20:49.651980,4776.299608857397,R698617,False,18,1
T121973,S121973,U100602,2026-06-11 03:37:07.319596,2142.666445298922,R698617,False,3,3
T121974,S121974,U100602,2026-06-12 13:02:26.889502,6047.058450333618,R698617,False,13,4
T121975,S121975,U100602,2026-06-13 01:50:00.832764,1597.1827757859292,R698617,False,1,5
T121976,S121976,U100602,2026-06-13 07:48:59.354958,4049.879415025109,R437417,False,7,5
T121977,S121977,U100602,2026-06-15 21:15:04.564998,3395.5631673665716,R437417,False,21,0
T121978,S121978,U100602,2026-06-21 17:02:44.854030,1885.812692491722,R698617,False,17,6
T121979,S121979,U100602,2026-06-23 23:22:25.456521,2289.558802325426,R698617,False,23,1
T121980,S121980,U100602,2026-06-27 20:30:25.771990,1177.3338063072938,R437417,False,20,5
T121981,S121981,U100602,2026-06-30 07:59:31.007439,1574.821633049114,R437417,False,7,1
T121982,S121982,U100602,2026-06-30 13:39:58.672900,4094.2853755210795,R698617,False,13,1
T121983,S121983,U100602,2026-06-30 19:09:33.217701,1573.738709151394,R437417,False,19,1
T121984,S121984,U100602,2026-07-08 07:12:35.488556,1678.6104814867588,R698617,False,7,2
T121985,S121985,U100602,2026-07-09 04:02:45.958155,1936.9111002484303,R698617,False,4,3
T121986,S121986,U100602,2026-07-11 07:57:32.926521,2728.6118988557246,R698617,False,7,5
T121987,S121987,U100602,2026-07-11 13:12:15.652160,978.5222932919296,R437417,False,13,5
T121988,S121988,U100602,2026-07-12 10:07:21.377141,1289.846557731706,R698617,False,10,6
T121989,S121989,U100602,2026-07-13 15:51:55.429531,1866.2698875785154,R221240,True,15,0
T121990,S121990,U100602,2026-07-15 11:08:50.769118,2106.5339998235704,R698617,False,11,2
T121991,S121991,U100602,2026-07-16 20:24:53.071852,1463.7030894577038,R698617,False,20,3
T121992,S121992,U100602,2026-07-16 20:26:06.594204,1289.5758827840057,R698617,False,20,3
T121993,S121993,U100602,2026-07-17 10:14:24.728355,689.5666504117929,R698617,False,10,4
T121994,S121994,U100602,2026-07-18 01:34:21.447843,1770.7436750838192,R437417,False,1,5
T121995,S121995,U100602,2026-07-18 22:29:45.066313,2983.319225434601,R437417,False,22,5
T121996,S121996,U100602,2026-07-21 20:08:33.890449,4663.342196102099,R437417,False,20,1
T121997,S121997,U100602,2026-07-23 19:29:43.461364,2505.736654003836,R698617,False,19,3
T121998,S121998,U100602,2026-07-25 03:57:13.444566,1898.1919282995277,R539267,True,3,5
T121999,S121999,U100602,2026-07-29 01:37:21.100209,1347.3063878464518,R698617,False,1,2
T122000,S122000,U100602,2026-07-30 05:35:07.785706,3676.8454779374924,R698617,False,5,3
T122001,S122001,U100602,2026-07-30 18:43:46.363126,1357.8439816488658,R233447,True,18,3
T122002,S122002,U100602,2026-08-02 19:56:17.108153,1957.8889478164951,R437417,False,19,6
T122003,S122003,U100602,2026-08-03 01:30:05.506090,2157.8907698639296,R490883,True,1,0
T122004,S122004,U100602,2026-08-04 10:49:59.794126,3413.8266716611374,R437417,False,10,1
T122005,S122005,U100602,2026-08-05 15:54:18.670439,2750.225896863371,R437417,False,15,2
T122006,S122006,U100602,2026-08-06 05:11:22.329021,1713.7128386162967,R698617,False,5,3
T122007,S122007,U100602,2026-08-08 19:33:37.342485,2622.495618983106,R698617,False,19,5
T122008,S122008,U100602,2026-08-11 09:02:55.269735,2511.577933019933,R698617,False,9,1
T122009,S122009,U100602,2026-08-13 07:45:39.210663,1446.6837328206152,R437417,False,7,3
T122010,S122010,U100602,2026-08-14 03:35:34.779281,2574.4813820603326,R437417,False,3,4
T122011,S122011,U100602,2026-08-14 06:01:00.013561,3196.0233512541017,R437417,False,6,4
T122012,S122012,U100602,2026-08-14 20:53:14.183573,2366.9707661795946,R698617,False,20,4
T122013,S122013,U100602,2026-08-15 20:06:15.566248,2159.358126364473,R437417,False,20,5
T122014,S122014,U100602,2026-08-16 17:39:33.349397,2209.3263894807637,R437417,False,17,6
T122015,S122015,U100602,2026-08-21 14:05:10.020647,2659.04789652829,R437417,False,14,4
T122016,S122016,U100602,2026-08-22 03:54:48.727848,1135.374501236317,R698617,False,3,5
T122017,S122017,U100602,2026-08-22 08:33:32.078324,2358.9842114881994,R437417,False,8,5
T122018,S122018,U100602,2026-08-24 04:44:38.614138,1684.1338224841375,R437417,False,4,0
T122019,S122019,U100602,2026-08-25 23:39:04.658583,3906.350567562718,R851776,True,23,1
T122020,S122020,U100602,2026-08-27 03:01:23.993917,1868.0192929503858,R437417,False,3,3
T122021,S122021,U100602,2026-08-27 19:49:22.647484,3966.453421503269,R437417,False,19,3
T122022,S122022,U100602,2026-08-28 06:59:35.417249,4021.659327803937,R345079,True,6,4
T122023,S122023,U100602,2026-08-29 01:22:23.606816,4609.515025881198,R437417,False,1,5
T122024,S122024,U100602,2026-08-29 09:02:30.552663,2948.7934685833,R698617,False,9,5
T122025,S122025,U100602,2026-08-29 10:23:41.455150,3378.80744168006,R698617,False,10,5
T122026,S122026,U100603,2026-06-02 01:07:37.949222,4019.5328733647416,R851292,False,1,1
T122027,S122027,U100603,2026-06-02 02:46:49.590626,2997.9230869593753,R851292,False,2,1
T122028,S122028,U100603,2026-06-02 21:27:43.001001,6190.07599965405,R851292,False,21,1
T122029,S122029,U100603,2026-06-05 14:47:18.069412,7401.600205599239,R851292,False,14,4
T122030,S122030,U100603,2026-06-05 23:38:29.569554,5426.105405158876,R231951,False,23,4
T122031,S122031,U100603,2026-06-07 08:48:14.026325,5789.719523434401,R231951,False,8,6
T122032,S122032,U100603,2026-06-09 19:39:42.658088,5808.407573586324,R231951,False,19,1
T122033,S122033,U100603,2026-06-11 21:52:06.335891,5932.480447837454,R851292,False,21,3
T122034,S122034,U100603,2026-06-12 08:03:43.408117,5752.6750685682255,R231951,False,8,4
T122035,S122035,U100603,2026-06-13 11:21:35.060761,6364.6692912988465,R851292,False,11,5
T122036,S122036,U100603,2026-06-19 07:53:35.592887,6248.584455540917,R851292,False,7,4
T122037,S122037,U100603,2026-06-19 10:23:44.207955,5046.275848230565,R231951,False,10,4
T122038,S122038,U100603,2026-06-19 17:01:05.827005,5523.263629844883,R851292,False,17,4
T122039,S122039,U100603,2026-06-19 20:31:00.387319,3957.114678164145,R851292,False,20,4
T122040,S122040,U100603,2026-06-20 13:08:16.313644,10483.574863922271,R851292,False,13,5
T122041,S122041,U100603,2026-06-21 08:20:40.498175,6697.472175416434,R851292,False,8,6
T122042,S122042,U100603,2026-06-22 13:10:45.413507,8462.157736809984,R380440,True,13,0
T122043,S122043,U100603,2026-06-22 23:02:40.642254,6391.682961869103,R851292,False,23,0
T122044,S122044,U100603,2026-06-24 21:50:11.470640,5284.877114464109,R231951,False,21,2
T122045,S122045,U100603,2026-06-26 07:05:31.740989,6202.457090951555,R851292,False,7,4
T122046,S122046,U100603,2026-06-26 13:53:02.998018,4100.713238982792,R851292,False,13,4
T122047,S122047,U100603,2026-06-27 19:15:09.751182,8639.789507058487,R851292,False,19,5
T122048,S122048,U100603,2026-06-30 10:14:08.157590,10233.016547701936,R231951,False,10,1
T122049,S122049,U100603,2026-07-01 08:56:45.695576,2572.9820518896845,R851292,False,8,2
T122050,S122050,U100603,2026-07-04 21:27:55.491451,4914.649426252481,R231951,False,21,5
T122051,S122051,U100603,2026-07-06 11:45:51.485212,11032.743997503167,R851292,False,11,0
T122052,S122052,U100603,2026-07-08 06:00:07.829421,4092.9752013976868,R851292,False,6,2
T122053,S122053,U100603,2026-07-12 01:11:18.841234,6544.289584346631,R231951,False,1,6
T122054,S122054,U100603,2026-07-13 18:59:25.668499,5136.198625925388,R851292,False,18,0
T122055,S122055,U100603,2026-07-14 22:43:39.388268,6749.0905285274885,R231951,False,22,1
T122056,S122056,U100603,2026-07-17 17:58:57.978245,8483.111082940744,R231951,False,17,4
T122057,S122057,U100603,2026-07-20 20:42:46.267500,4333.939949547089,R851292,False,20,0
T122058,S122058,U100603,2026-07-21 03:23:05.066416,3861.58544588202,R231951,False,3,1
T122059,S122059,U100603,2026-07-22 07:25:47.222051,4574.107389710826,R231951,False,7,2
T122060,S122060,U100603,2026-07-22 08:51:16.961974,3508.391838899647,R231951,False,8,2
T122061,S122061,U100603,2026-07-23 12:17:57.173126,6002.327560797409,R231951,False,12,3
T122062,S122062,U100603,2026-07-23 13:07:47.774754,6494.158258379116,R851292,False,13,3
T122063,S122063,U100603,2026-07-23 17:45:58.100434,7411.444433801933,R851292,False,17,3
T122064,S122064,U100603,2026-07-24 05:55:50.124764,4454.847118345339,R231951,False,5,4
T122065,S122065,U100603,2026-07-24 18:39:37.223018,10859.358949950887,R851292,False,18,4
T122066,S122066,U100603,2026-07-31 00:11:42.095601,8689.723128791013,R231951,False,0,4
T122067,S122067,U100603,2026-08-02 13:33:08.806358,6372.4777338583535,R851292,False,13,6
T122068,S122068,U100603,2026-08-02 20:22:18.435563,4978.713070324589,R851292,False,20,6
T122069,S122069,U100603,2026-08-03 21:12:02.096161,7185.374602174135,R851292,False,21,0
T122070,S122070,U100603,2026-08-05 01:45:04.219269,3381.5814741242616,R231951,False,1,2
T122071,S122071,U100603,2026-08-05 23:10:07.181273,6094.621592799732,R851292,False,23,2
T122072,S122072,U100603,2026-08-08 11:19:04.404660,5988.153091021389,R231951,False,11,5
T122073,S122073,U100603,2026-08-08 21:57:49.081452,2940.2800719196352,R231951,False,21,5
T122074,S122074,U100603,2026-08-09 02:10:10.488156,5024.36053754483,R231951,False,2,6
T122075,S122075,U100603,2026-08-12 13:43:45.250985,4739.526651723487,R231951,False,13,2
T122076,S122076,U100603,2026-08-12 18:49:15.262519,10625.420460133528,R851292,False,18,2
T122077,S122077,U100603,2026-08-20 05:43:22.380901,6481.583288103617,R756724,True,5,3
T122078,S122078,U100603,2026-08-22 00:35:20.943930,6068.786928427717,R964406,True,0,5
T122079,S122079,U100603,2026-08-23 17:13:00.143608,4745.652626435265,R231951,False,17,6
T122080,S122080,U100603,2026-08-24 05:18:13.464796,8855.878449566071,R231951,False,5,0
T122081,S122081,U100603,2026-08-25 17:11:30.875635,5681.860665573009,R773395,True,17,1
T122082,S122082,U100603,2026-08-29 12:17:02.174567,5993.0228513918055,R231951,False,12,5
T122083,S122083,U100604,2026-07-02 22:38:27.987579,11775.251876226968,R116455,False,22,3
T122084,S122084,U100604,2026-07-03 14:10:21.860691,7721.865440357043,R604519,False,14,4
T122085,S122085,U100604,2026-07-04 21:40:54.313427,10688.003391352258,R116455,False,21,5
T122086,S122086,U100604,2026-07-05 11:07:23.057879,14266.871110048667,R932212,True,11,6
T122087,S122087,U100604,2026-07-05 23:46:20.615949,8517.835615331327,R604519,False,23,6
T122088,S122088,U100604,2026-07-06 03:36:23.214550,8619.210860750265,R116455,False,3,0
T122089,S122089,U100604,2026-07-08 17:57:38.841702,5573.585414934906,R902754,False,17,2
T122090,S122090,U100604,2026-07-08 23:33:56.517095,5385.120527971318,R903078,True,23,2
T122091,S122091,U100604,2026-07-11 11:38:46.153513,6729.7127038324425,R116455,False,11,5
T122092,S122092,U100604,2026-07-12 12:11:02.704593,10469.27276996292,R116455,False,12,6
T122093,S122093,U100604,2026-07-13 14:26:05.281326,9990.283971025576,R383649,True,14,0
T122094,S122094,U100604,2026-07-13 18:44:28.053606,12771.083369457188,R451269,True,18,0
T122095,S122095,U100604,2026-07-13 21:02:01.198512,4468.364702752215,R116455,False,21,0
T122096,S122096,U100604,2026-07-15 11:51:29.668415,8857.710011022287,R171726,True,11,2
T122097,S122097,U100604,2026-07-16 06:52:41.244951,4020.200069305186,R604519,False,6,3
T122098,S122098,U100604,2026-07-18 20:22:36.506220,5071.033764953896,R116455,False,20,5
T122099,S122099,U100604,2026-07-19 06:54:00.818675,9592.829342656625,R116455,False,6,6
T122100,S122100,U100604,2026-07-19 19:27:59.957537,7861.293340574511,R604519,False,19,6
T122101,S122101,U100604,2026-07-20 00:20:24.066161,7263.481800139058,R604519,False,0,0
T122102,S122102,U100604,2026-07-20 11:43:50.897598,8104.247970106367,R176544,True,11,0
T122103,S122103,U100604,2026-07-21 18:09:57.756212,4989.973550265819,R604519,False,18,1
T122104,S122104,U100604,2026-07-22 05:43:25.290353,3772.236250681884,R604519,False,5,2
T122105,S122105,U100604,2026-07-23 07:12:02.761108,4590.262099255832,R604519,False,7,3
T122106,S122106,U100604,2026-07-25 13:49:08.938039,6973.289676305071,R902754,False,13,5
T122107,S122107,U100604,2026-07-26 04:07:57.782194,10417.53863506448,R902754,False,4,6
T122108,S122108,U100604,2026-07-27 13:17:51.594141,5800.6689990323,R116455,False,13,0
T122109,S122109,U100604,2026-07-27 19:13:05.237009,3645.4255837550077,R604519,False,19,0
T122110,S122110,U100604,2026-07-28 03:05:26.090732,13765.823955979196,R116455,False,3,1
T122111,S122111,U100604,2026-07-28 05:42:47.762978,5704.819378994794,R604519,False,5,1
T122112,S122112,U100604,2026-07-28 09:39:00.107341,4397.290602145818,R902754,False,9,1
T122113,S122113,U100604,2026-07-28 09:41:04.763816,12623.752212205818,R116455,False,9,1
T122114,S122114,U100604,2026-07-29 22:43:37.918391,6182.519167643355,R902754,False,22,2
T122115,S122115,U100604,2026-08-01 23:03:32.676854,11391.364471482822,R604519,False,23,5
T122116,S122116,U100604,2026-08-04 12:09:48.677377,4617.961456602725,R604519,False,12,1
T122117,S122117,U100604,2026-08-04 22:41:02.570306,5615.875666403366,R116455,False,22,1
T122118,S122118,U100604,2026-08-09 16:11:46.613222,14673.892251923498,R604519,False,16,6
T122119,S122119,U100604,2026-08-10 06:30:05.985099,8102.818512096252,R902754,False,6,0
T122120,S122120,U100604,2026-08-12 21:50:41.020613,11344.075632978505,R604519,False,21,2
