user_id,channel,account_age_days,history_status,cohort_age_band,cohort_txn_band,baseline_avg_amount,baseline_hour_mode,baseline_recipient_count
U101149,ussd,360,established,established,medium,27215.200550549704,21,1
U101150,app,643,established,established,medium,16376.574918533046,12,5
U101151,ussd,159,established,established,medium,8979.085190333237,9,4
U101152,app,462,established,established,medium,5653.857709751035,10,2
U101153,app,855,established,established,medium,7328.3329915647155,9,2
U101154,app,551,established,established,small,1849.8947307795052,17,1
U101155,app,641,established,established,medium,6979.0102038844225,9,6
U101156,ussd,291,established,established,medium,6145.001439150963,14,6
U101157,app,604,established,established,medium,21624.17991772703,10,5
U101158,app,158,established,established,small,4622.239592351515,21,3
U101159,app,683,established,established,small,3988.5529742020885,19,3
U101160,app,422,established,established,medium,17682.48029194323,19,4
U101161,app,834,established,established,small,3866.1882020522526,17,3
U101162,app,549,established,established,medium,8166.716498609643,14,3
U101163,ussd,287,established,established,medium,5353.009855752376,17,10
U101164,app,864,established,established,medium,7407.810652713635,9,4
U101165,ussd,566,established,established,medium,7484.194244207451,19,6
U101166,app,72,established,1-3mo,medium,8516.113027527217,14,2
U101167,ussd,734,established,established,small,1381.0113242821305,17,1
U101168,ussd,880,established,established,medium,8972.372246206987,9,2
U101169,app,793,established,established,large,30297.237036178594,19,3
U101170,app,112,established,established,medium,25897.774844866988,12,1
U101171,ussd,117,established,established,medium,5485.401476634709,10,3
U101172,app,407,established,established,medium,7505.07354055491,17,3
U101173,ussd,122,established,established,medium,6365.352778712536,17,4
U101174,app,201,established,established,medium,9385.552464529947,19,1
U101175,app,419,established,established,medium,9180.911081145921,10,7
U101176,ussd,5,cold_start,new,medium,14345.050396324197,12,3
U101177,ussd,110,established,established,medium,23869.545022439877,17,3
U101178,app,11,cold_start,new,small,2122.808087075066,17,2
U101179,ussd,350,established,established,small,3235.6389592650507,12,3
U101180,ussd,728,established,established,small,500.0,14,12
U101181,app,81,established,1-3mo,small,3049.6310308973984,19,1
U101182,app,668,established,established,medium,5859.358165667545,12,2
U101183,app,766,established,established,small,2421.5973512436426,9,6
U101184,app,604,established,established,medium,14292.9487962797,19,2
U101185,ussd,652,established,established,small,3470.640589472181,9,3
U101186,app,645,established,established,medium,5802.637105852162,21,3
U101187,app,1,cold_start,new,small,2134.8945618777307,10,3
U101188,ussd,8,cold_start,new,small,3993.075226427179,21,4
U101189,ussd,352,established,established,small,2309.9403539596,10,3
U101190,ussd,364,established,established,medium,9385.062789442965,21,4
U101191,ussd,137,established,established,small,833.2108409584476,17,10
U101192,app,454,established,established,small,3348.2871146929892,17,3
U101193,ussd,69,established,1-3mo,medium,14024.764076291975,21,4
U101194,app,757,established,established,medium,14081.823472460166,10,6
U101195,app,527,established,established,medium,8367.301797506156,21,3
U101196,app,517,established,established,small,1315.874589240501,9,3
U101197,ussd,166,established,established,small,3694.2258806456466,14,3
U101198,ussd,353,established,established,medium,10921.62225120652,21,5
U101199,app,744,established,established,medium,22786.930615472793,12,3
U101200,ussd,11,cold_start,new,small,2150.5868277801455,21,8
U101201,ussd,272,established,established,small,4479.154352179783,10,5
U101202,app,109,established,established,small,3707.7504356340396,9,6
U101203,ussd,557,established,established,medium,13689.72395440421,12,5
U101204,app,238,established,established,small,2360.95062766257,14,2
U101205,ussd,869,established,established,large,53732.21558806967,12,4
U101206,app,592,established,established,small,3885.225459126502,14,3
U101207,app,437,established,established,small,4616.588529195921,9,6
U101208,app,750,established,established,small,3379.643887679103,19,6
U101209,app,750,established,established,medium,23203.377622626846,19,2
U101210,ussd,738,established,established,medium,13401.09691333464,17,11
U101211,app,150,established,established,small,1530.2224796888345,10,2
U101212,app,892,established,established,small,2075.2402305627106,19,4
U101213,ussd,228,established,established,small,2574.395769278574,19,4
U101214,ussd,441,established,established,medium,9449.589362672064,14,4
U101215,ussd,7,cold_start,new,small,3441.1834438528385,12,3
U101216,app,103,established,established,medium,8106.598974659506,14,3
U101217,app,869,established,established,medium,9154.965436493278,21,5
U101218,app,258,established,established,small,2675.296854538055,9,2
U101219,ussd,238,established,established,small,2291.458827501897,14,7
U101220,ussd,160,established,established,medium,14017.876242337676,10,2
U101221,ussd,838,established,established,small,4029.3712559338655,17,4
U101222,ussd,680,established,established,small,1560.3296238725327,19,1
U101223,app,796,established,established,small,929.2084988803306,17,9
U101224,ussd,225,established,established,small,2308.5093703660386,21,1
U101225,app,429,established,established,small,1524.5342844445095,10,4
U101226,app,544,established,established,small,2017.5840111847474,19,6
U101227,app,507,established,established,small,1470.6619386002662,14,1
U101228,app,596,established,established,small,1165.2442405547943,12,7
U101229,ussd,798,established,established,medium,5862.876321178969,21,9
U101230,app,12,cold_start,new,small,2737.146792871863,9,2
U101231,ussd,490,established,established,small,3310.488672693011,12,2
U101232,ussd,62,established,1-3mo,small,3354.530576689194,17,6
U101233,ussd,710,established,established,small,2611.808032649768,21,3
U101234,ussd,850,established,established,medium,7109.456601402387,10,4
U101235,app,588,established,established,medium,10033.850423691174,19,8
U101236,app,2,cold_start,new,small,852.216279642681,10,2
U101237,app,839,established,established,medium,9052.324478739434,12,4
U101238,app,133,established,established,medium,17368.80674846134,10,2
U101239,ussd,156,established,established,small,4172.88788237477,14,3
U101240,app,3,cold_start,new,medium,18073.04283445489,14,1
U101241,app,799,established,established,small,1888.1067508124524,14,5
U101242,app,848,established,established,medium,5231.486127812433,21,3
U101243,app,422,established,established,medium,7760.144014303517,12,4
U101244,ussd,761,established,established,medium,6105.225157946317,17,6
U101245,app,884,established,established,medium,5283.044851499083,17,2
U101246,ussd,650,established,established,medium,5008.512225733626,10,2
U101247,ussd,298,established,established,small,4110.162210385801,17,1
U101248,ussd,324,established,established,medium,28477.206747856337,12,1
U101249,app,700,established,established,medium,19225.189426333643,9,4
U101250,ussd,809,established,established,small,2407.492903784607,12,3
U101251,app,423,established,established,small,3415.3703566433783,19,4
U101252,app,207,established,established,medium,6073.266942729697,21,12
U101253,ussd,656,established,established,medium,11258.197385321955,12,3
U101254,ussd,3,cold_start,new,small,3683.672123792444,21,4
U101255,app,76,established,1-3mo,medium,11010.227090714803,14,4
U101256,ussd,766,established,established,medium,21049.383732990667,19,5
U101257,app,619,established,established,small,1179.5382056689853,12,1
U101258,ussd,785,established,established,medium,10261.328527558635,21,4
U101259,ussd,13,cold_start,new,small,3799.141468867409,10,4
U101260,ussd,465,established,established,small,4026.4833746739687,12,3
U101261,ussd,117,established,established,medium,5308.047295833011,17,2
U101262,ussd,379,established,established,medium,17690.134543713837,14,7
U101263,ussd,631,established,established,small,2456.1566462694464,12,3
U101264,ussd,650,established,established,medium,5597.943954528549,10,3
U101265,ussd,313,established,established,medium,6995.277114480628,17,3
U101266,app,359,established,established,medium,6769.666749628914,21,2
U101267,ussd,3,cold_start,new,medium,12634.340631038194,19,4
U101268,app,772,established,established,small,1554.0389791497112,10,4
U101269,ussd,246,established,established,medium,11443.891680594528,12,2
U101270,app,682,established,established,small,2903.1887207734517,9,8
U101271,app,721,established,established,medium,5191.390946988674,9,4
U101272,ussd,11,cold_start,new,medium,6676.784507811823,14,4
U101273,app,1,cold_start,new,medium,9166.106250177972,21,10
U101274,app,1,cold_start,new,small,1661.9842267973866,19,5
U101275,ussd,71,established,1-3mo,medium,8865.27611637726,9,4
U101276,app,447,established,established,medium,7865.248220140742,12,8
U101277,app,814,established,established,medium,6145.560041490324,12,3
U101278,app,126,established,established,medium,23994.951727408043,17,1
U101279,app,607,established,established,medium,6756.507869798651,14,2
U101280,app,852,established,established,small,3088.9762141975234,14,4
U101281,app,4,cold_start,new,small,1835.177871424282,19,2
U101282,app,243,established,established,medium,7884.589768814254,19,7
U101283,app,361,established,established,small,3312.2391978846044,9,2
U101284,app,180,established,established,small,3785.448595209639,12,7
U101285,ussd,338,established,established,small,3110.357644872027,14,1
U101286,ussd,752,established,established,small,500.0,12,3
U101287,app,881,established,established,small,2314.2034342790153,19,7
U101288,app,480,established,established,small,959.2136877605307,12,3
U101289,ussd,292,established,established,small,1481.5746277421106,9,5
U101290,ussd,354,established,established,small,2970.5712632637733,19,3
U101291,app,610,established,established,medium,6639.55570560927,12,2
U101292,app,427,established,established,medium,14854.067370233444,12,5
U101293,app,823,established,established,medium,6968.022294256408,19,4
U101294,ussd,677,established,established,medium,9034.800864842222,14,5
U101295,ussd,4,cold_start,new,medium,23651.78271451827,17,5
U101296,ussd,376,established,established,medium,6950.228573478486,12,2
U101297,app,749,established,established,small,3315.6753050373723,17,2
U101298,app,839,established,established,medium,7246.400761669643,12,2
U101299,app,326,established,established,medium,22609.338506541008,19,10
U101300,app,762,established,established,small,4269.531836293433,14,1
U101301,app,416,established,established,medium,29294.7659345095,19,15
U101302,ussd,480,established,established,small,3231.7010880570674,9,4
U101303,app,245,established,established,small,4229.895699589964,21,4
U101304,ussd,593,established,established,medium,10554.107152328139,19,2
U101305,app,630,established,established,small,2447.3823021193066,10,2
U101306,app,532,established,established,small,1910.4389569489915,9,5
U101307,ussd,842,established,established,medium,5530.669804014309,21,8
U101308,ussd,123,established,established,medium,7024.563242386342,14,3
